gene	Endothelial_hemogenic	Endothelial_Nonhemogenic_nodox	Progenitor_hematopoietic_nodox	Endothelial_hemogenic_dox	Endothelial_hemogenic_nodox	Endothelial_hemogenic	Endothelial_Nonhemogenic_nodox	Progenitor_hematopoietic_nodox	Endothelial_hemogenic_dox	Endothelial_hemogenic_nodox
ENSG00000137204	0.0	0.0	2.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149742	0.0	0.0	0.41	0.0	0.0	0.14	0.0	0.0	0.1	0.0
ENSG00000170482	0.0	0.0	1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089057	5.12	10.72	16.2	9.57	13.44	6.08	10.32	9.27	8.94	9.19
ENSG00000213901	0.0	0.12	0.69	0.0	2.5	1.7	0.0	0.0	0.09	1.31
ENSG00000074621	14.53	20.98	12.06	8.08	23.76	5.94	10.24	10.22	16.35	23.29
ENSG00000155886	0.54	0.13	0.0	0.9	1.47	0.07	1.13	0.04	0.41	0.74
ENSG00000185052	0.15	0.0	0.18	0.0	0.0	0.8	0.0	1.26	0.06	0.17
ENSG00000140090	0.53	1.05	0.32	0.34	1.86	0.57	0.32	0.1	0.39	0.64
ENSG00000188467	0.0	0.45	0.0	0.0	1.59	0.0	0.0	0.0	0.14	0.42
ENSG00000089060	5.34	9.61	15.34	15.2	4.13	5.58	6.92	17.94	5.66	6.7
ENSG00000100075	144.45	98.07	124.62	52.49	72.32	116.24	105.39	121.47	79.59	71.34
ENSG00000183048	3.58	3.3	15.76	9.09	4.01	2.32	3.0	11.15	18.88	5.62
ENSG00000108528	45.82	28.59	58.02	54.9	27.04	46.92	42.43	65.38	51.77	45.3
ENSG00000115840	5.06	12.26	19.64	8.53	7.38	2.89	14.92	10.05	12.75	3.97
ENSG00000004864	99.0	36.57	96.54	99.48	74.33	108.15	52.58	79.21	81.5	90.14
ENSG00000102078	7.73	11.3	16.14	10.23	21.77	9.44	11.15	9.49	8.1	17.47
ENSG00000102743	12.95	10.54	20.8	17.79	13.03	11.65	6.64	19.84	14.49	12.92
ENSG00000122912	20.44	12.59	17.16	36.65	27.18	19.24	14.31	7.84	10.23	30.38
ENSG00000100372	37.68	12.82	31.56	32.52	18.95	33.58	23.2	47.65	31.05	22.46
ENSG00000182902	0.0	0.0	2.96	2.57	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125454	3.25	10.39	34.6	16.82	10.05	11.4	5.76	24.31	16.19	9.92
ENSG00000120329	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0
ENSG00000178537	7.08	8.09	30.07	25.58	9.65	11.89	7.78	17.99	13.74	11.01
ENSG00000183032	0.22	0.0	0.9	4.19	0.0	0.54	3.05	2.82	1.02	0.76
ENSG00000177542	8.76	3.21	10.54	15.98	6.48	14.63	5.69	11.91	13.98	7.35
ENSG00000125648	8.91	11.43	22.13	8.25	5.0	16.36	14.74	25.99	24.67	7.09
ENSG00000085491	192.54	115.07	126.31	295.73	509.86	222.62	166.16	98.05	155.57	259.95
ENSG00000148339	16.43	20.33	14.41	25.22	42.01	16.02	12.66	10.16	15.55	24.15
ENSG00000144741	19.36	12.82	21.98	20.82	13.06	15.78	20.63	19.85	11.67	12.39
ENSG00000153291	0.23	5.66	0.47	1.85	0.0	0.87	3.45	0.6	0.07	1.11
ENSG00000155287	7.7	9.59	10.07	4.35	12.06	2.87	15.78	7.63	5.37	9.13
ENSG00000197119	10.86	53.98	33.59	16.92	14.71	9.7	52.38	19.78	12.69	29.6
ENSG00000075415	659.03	523.49	875.24	737.25	421.6	685.55	784.19	848.01	934.59	724.21
ENSG00000174032	21.67	61.57	54.74	30.18	129.89	27.25	61.93	18.77	53.74	78.39
ENSG00000151475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164933	19.99	16.72	34.85	39.63	67.3	24.9	13.95	25.4	21.34	24.43
ENSG00000171612	29.99	17.11	37.11	28.78	38.08	23.41	15.36	31.3	29.4	28.77
ENSG00000162461	1.84	1.25	1.38	4.0	6.46	1.85	3.44	0.59	1.18	3.61
ENSG00000125434	1.83	1.94	0.94	0.48	1.55	0.9	0.13	1.13	1.99	1.43
ENSG00000114120	30.74	48.35	29.95	25.11	40.59	33.94	54.56	32.28	19.38	28.33
ENSG00000147454	39.07	23.43	15.27	56.86	24.1	35.12	18.86	58.35	36.32	19.26
ENSG00000144659	17.87	26.9	36.42	42.91	29.65	23.49	25.09	40.85	35.45	23.97
ENSG00000013306	49.57	52.37	96.52	49.08	28.02	61.85	73.68	57.62	63.41	44.17
ENSG00000236253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000151729	7.92	20.17	12.47	18.91	13.56	8.75	17.49	6.96	12.5	15.85
ENSG00000075303	23.68	17.88	28.59	22.66	26.89	17.58	15.69	24.39	12.62	22.83
ENSG00000181240	0.97	2.05	0.0	0.0	0.0	0.0	0.0	0.29	0.58	0.44
ENSG00000181035	0.72	5.65	1.82	3.05	0.88	2.68	4.01	1.92	2.51	2.44
ENSG00000077713	4.17	7.65	5.66	3.93	9.88	3.96	6.28	8.67	2.93	7.21
ENSG00000160785	21.92	15.61	32.01	32.31	53.68	21.42	16.86	25.04	24.04	40.03
ENSG00000162241	0.62	1.33	1.12	1.62	2.19	1.3	1.42	2.15	1.44	2.24
ENSG00000164209	39.69	34.9	52.38	65.83	36.23	33.19	49.89	44.2	49.45	52.58
ENSG00000140107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000005022	606.56	534.51	1033.18	867.61	448.37	619.6	598.02	969.76	1152.12	684.26
ENSG00000224281	0.19	0.08	0.4	0.0	0.0	0.0	2.19	0.73	0.57	0.43
ENSG00000122696	13.32	53.42	20.53	18.0	35.34	12.8	46.16	13.62	13.91	22.65
ENSG00000220483	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0
ENSG00000141437	0.0	0.0	0.22	0.0	0.61	0.0	0.4	0.31	0.32	0.0
ENSG00000269743	0.19	0.74	0.53	1.79	0.11	0.49	1.34	0.67	0.61	0.96
ENSG00000169100	720.94	795.68	716.47	531.16	390.54	708.11	826.52	686.78	1128.36	490.29
ENSG00000145217	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000135502	1.88	4.81	0.15	2.77	1.05	1.18	1.92	0.37	0.09	0.0
ENSG00000181045	6.61	13.9	15.41	9.54	3.99	13.01	16.07	3.14	4.63	4.4
ENSG00000155850	24.3	34.5	23.75	43.53	82.1	29.13	32.15	13.02	20.45	49.63
ENSG00000091138	0.1	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000091137	0.55	2.18	0.52	1.35	0.0	1.05	1.48	0.32	0.1	0.6
ENSG00000233705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000170615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225697	35.22	42.85	36.44	35.6	38.96	38.73	44.06	23.01	21.88	34.86
ENSG00000147606	0.17	0.32	0.0	0.0	0.0	0.24	0.87	0.0	0.38	0.0
ENSG00000112053	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.19
ENSG00000174502	0.0	0.0	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.14
ENSG00000130304	2.87	20.74	13.22	4.59	5.04	4.88	18.85	3.13	2.89	6.38
ENSG00000140284	0.0	0.0	14.4	1.8	0.16	0.28	1.12	73.88	13.3	0.6
ENSG00000143554	59.18	59.72	27.01	62.57	41.06	50.88	67.98	8.59	34.33	61.99
ENSG00000167114	16.19	11.27	18.58	12.68	16.94	17.24	19.42	10.37	16.63	13.5
ENSG00000083807	2.25	1.02	6.02	0.0	0.77	0.64	1.36	5.91	1.51	0.0
ENSG00000113396	3.5	1.28	2.1	1.02	1.94	8.53	1.22	1.2	1.02	0.51
ENSG00000156222	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137860	0.23	2.92	1.58	0.0	2.13	0.0	1.77	0.0	0.89	0.0
ENSG00000197506	0.13	0.05	3.91	0.73	0.0	0.07	0.31	5.55	2.04	0.29
ENSG00000112759	40.56	110.87	112.47	108.79	74.02	59.83	124.62	106.55	59.53	110.46
ENSG00000174669	25.37	21.29	24.35	15.13	4.33	31.77	20.4	37.58	21.32	12.2
ENSG00000198246	2.85	1.99	6.5	5.49	7.33	6.94	1.64	4.78	2.15	6.44
ENSG00000164638	2.75	1.5	0.91	3.46	1.63	4.78	1.48	1.24	0.92	1.38
ENSG00000117394	43.16	76.94	21.8	45.88	52.5	56.94	66.04	29.6	34.38	24.55
ENSG00000227533	1.32	0.44	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197496	11.42	8.2	10.77	15.33	18.13	10.77	9.42	4.29	4.74	10.8
ENSG00000133460	1.04	4.66	3.47	1.43	3.23	1.52	5.82	2.57	5.32	1.47
ENSG00000146411	0.52	0.34	0.74	0.0	0.45	1.0	2.2	0.32	0.39	2.35
ENSG00000151229	5.2	9.98	4.94	6.86	13.74	5.58	8.08	2.79	2.32	4.98
ENSG00000173262	8.74	3.33	2.65	5.75	7.43	11.19	7.55	3.21	6.19	4.02
ENSG00000163581	0.0	0.0	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000059804	2381.0	1633.31	526.32	2462.36	1910.7	3636.29	1549.38	471.08	983.06	926.25
ENSG00000181856	1.11	1.34	3.33	3.2	1.23	0.63	3.97	1.72	0.95	0.44
ENSG00000125520	11.82	8.7	12.89	7.93	11.8	11.2	9.87	10.09	10.96	18.78
ENSG00000142583	0.0	0.0	2.81	0.0	0.0	0.0	0.0	0.0	0.18	0.0
ENSG00000160326	25.62	36.34	20.62	22.29	34.92	17.35	34.18	4.97	18.97	20.68
ENSG00000197241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136856	2.79	7.04	9.87	5.48	2.52	6.36	8.11	4.04	4.12	2.24
ENSG00000109667	0.0	0.0	0.0	4.35	2.76	0.0	0.0	0.24	3.26	1.09
ENSG00000170385	7.8	9.13	25.88	9.31	11.02	0.94	13.13	6.5	7.87	10.97
ENSG00000196660	0.0	0.0	1.04	0.0	0.0	0.0	0.0	2.67	0.0	0.0
ENSG00000158014	0.12	0.0	0.0	0.57	0.0	0.38	0.0	0.0	0.0	0.0
ENSG00000115194	0.32	0.0	0.51	0.64	0.11	0.15	0.17	1.51	4.06	0.23
ENSG00000104154	0.0	1.91	1.54	0.33	1.43	0.07	1.32	0.27	0.2	1.21
ENSG00000145740	38.06	28.86	36.22	65.12	72.42	56.59	28.68	51.05	38.38	52.1
ENSG00000152683	19.01	11.34	17.25	23.4	47.06	20.89	13.4	20.31	12.84	22.16
ENSG00000162695	10.03	11.69	8.46	22.04	28.5	10.72	10.26	6.32	6.36	12.8
ENSG00000164756	0.35	0.32	0.06	0.0	0.18	0.0	0.52	0.0	0.0	0.04
ENSG00000014824	104.99	76.74	122.31	107.93	135.97	125.43	92.72	124.28	107.41	90.03
ENSG00000136868	42.99	37.19	40.81	43.87	49.85	41.13	26.34	24.87	25.39	33.36
ENSG00000136867	0.84	2.2	1.9	0.38	6.81	3.04	1.01	1.79	0.76	1.52
ENSG00000101438	0.57	3.65	0.0	3.89	0.0	0.12	1.94	0.0	0.26	1.04
ENSG00000169359	30.66	27.8	16.07	25.56	43.73	36.51	25.92	23.2	15.34	25.63
ENSG00000131183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000157765	0.07	0.0	0.08	0.0	0.43	0.08	0.09	0.11	0.05	0.0
ENSG00000198569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164414	18.98	31.41	25.59	12.7	14.14	15.99	49.12	20.45	13.4	19.1
ENSG00000102100	31.22	31.05	35.89	58.98	106.21	37.37	25.64	31.34	30.6	43.34
ENSG00000117620	17.1	16.86	17.5	19.72	21.99	20.26	13.78	12.59	9.77	19.65
ENSG00000176087	26.98	15.59	36.75	34.12	37.62	42.33	14.06	27.41	26.18	30.85
ENSG00000138459	29.04	14.28	22.93	19.56	28.23	26.7	20.56	17.86	13.99	24.24
ENSG00000121073	67.15	29.39	74.34	88.85	54.54	83.99	23.1	45.13	53.85	95.15
ENSG00000157593	13.68	10.93	14.28	10.52	12.15	22.47	18.43	14.41	12.17	13.15
ENSG00000124786	17.52	26.06	20.24	14.95	23.2	13.34	24.28	16.65	16.25	18.51
ENSG00000205060	18.1	14.25	23.3	19.05	25.01	23.7	18.97	16.88	14.8	21.32
ENSG00000181830	6.14	6.86	6.45	2.66	8.11	5.93	9.56	4.23	3.71	7.03
ENSG00000080189	40.06	17.48	32.56	35.56	23.45	45.89	22.2	21.31	30.57	22.88
ENSG00000116704	2.84	4.53	7.0	3.57	10.19	3.89	4.35	5.41	3.33	3.87
ENSG00000130958	31.25	47.43	56.15	45.28	58.46	39.35	71.41	25.21	24.38	51.91
ENSG00000182747	0.38	0.41	0.07	0.0	0.15	0.0	0.15	0.57	0.19	0.57
ENSG00000127526	25.9	22.24	28.31	43.63	61.67	17.34	22.88	24.05	24.07	34.92
ENSG00000215790	12.71	15.55	10.86	15.07	18.62	16.41	30.02	7.59	13.97	13.87
ENSG00000189339	18.03	24.14	17.45	12.22	18.35	21.23	27.85	19.93	17.55	26.19
ENSG00000175782	11.5	14.08	21.4	27.78	23.25	9.69	16.17	12.76	12.17	19.34
ENSG00000100036	1.05	2.97	2.07	3.15	5.53	0.25	1.52	0.71	1.05	3.67
ENSG00000196376	1.07	0.11	0.11	1.35	0.31	0.59	1.08	0.92	1.21	1.37
ENSG00000110660	18.92	16.01	36.71	42.13	15.93	13.74	10.61	27.71	23.66	19.9
ENSG00000183780	0.1	0.0	0.0	0.0	0.13	0.0	0.25	0.0	0.0	0.92
ENSG00000151812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000115084	16.76	35.89	33.19	37.87	91.69	29.08	28.7	19.55	20.04	31.79
ENSG00000213699	13.28	8.06	8.45	15.24	15.71	10.56	10.12	7.74	6.67	6.78
ENSG00000176273	7.51	3.02	23.18	20.32	26.47	7.48	2.82	12.58	6.22	13.36
ENSG00000168917	15.07	17.21	16.4	33.23	53.49	10.44	18.17	4.15	4.65	48.39
ENSG00000164729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0
ENSG00000259224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000123643	1.72	5.28	6.25	3.08	5.83	2.96	7.3	4.08	2.78	4.68
ENSG00000186335	0.57	1.35	1.1	0.99	4.84	0.83	1.89	0.3	0.96	0.9
ENSG00000186334	0.01	0.0	0.0	0.0	0.0	0.0	1.31	0.0	0.0	0.0
ENSG00000180773	32.98	24.08	23.66	11.92	14.86	33.45	23.42	11.33	9.66	16.52
ENSG00000160190	0.29	4.19	6.33	2.58	0.0	1.82	4.13	22.89	6.37	0.86
ENSG00000134955	3.05	2.52	2.43	3.45	1.39	4.39	2.99	3.02	3.34	5.17
ENSG00000157800	57.2	62.92	41.62	32.08	39.98	51.87	80.55	18.52	35.45	59.88
ENSG00000137700	6.63	11.1	28.67	6.86	9.96	12.81	8.85	34.38	13.29	3.19
ENSG00000111371	59.77	28.11	66.86	51.03	91.26	69.72	42.97	62.01	49.83	87.82
ENSG00000157637	53.11	33.03	84.12	50.16	65.36	59.71	36.05	63.46	89.45	66.13
ENSG00000169507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134294	269.5	174.38	212.48	169.79	494.69	306.26	254.71	132.55	140.9	232.74
ENSG00000188338	0.12	0.0	0.64	0.0	0.0	0.0	1.02	0.0	0.0	0.27
ENSG00000139209	0.15	0.0	0.46	0.0	0.0	0.16	0.19	0.0	0.0	0.0
ENSG00000017483	1.5	1.22	40.29	15.19	0.63	5.57	0.54	43.02	10.02	1.69
ENSG00000139974	10.73	7.38	7.86	16.0	7.53	10.86	6.78	20.78	4.97	7.69
ENSG00000103042	16.16	19.79	23.43	12.97	25.58	17.55	26.92	8.42	12.65	10.08
ENSG00000166558	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177058	37.26	16.98	27.05	45.88	108.61	43.24	30.42	15.61	21.14	53.61
ENSG00000143570	183.09	228.28	159.67	221.16	144.59	200.12	205.86	174.83	212.82	156.24
ENSG00000196950	38.95	53.29	41.17	33.1	99.27	38.27	51.95	34.61	29.78	47.09
ENSG00000133195	9.1	25.31	28.34	10.53	9.18	15.9	22.41	18.51	11.34	9.65
ENSG00000148482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165915	21.02	28.61	22.71	26.4	19.38	29.66	31.64	10.91	20.71	20.43
ENSG00000104635	43.38	12.96	57.69	71.53	84.49	47.65	17.44	27.44	41.41	40.96
ENSG00000165794	0.0	0.52	0.25	0.0	0.0	1.81	0.0	0.0	0.0	0.0
ENSG00000141873	7.59	7.4	19.37	8.71	6.85	10.13	8.9	42.94	12.48	6.9
ENSG00000147804	3.14	0.0	3.41	2.47	0.0	0.44	0.82	1.25	0.51	0.0
ENSG00000139540	0.15	0.74	8.45	0.0	0.0	0.0	0.36	0.23	0.0	0.0
ENSG00000141424	44.66	32.81	37.52	26.19	40.5	60.16	37.4	17.66	12.7	29.97
ENSG00000112473	139.34	262.38	150.34	138.23	128.11	173.48	192.84	128.96	185.98	155.62
ENSG00000138821	47.19	45.84	42.28	87.52	42.22	97.16	51.45	46.58	32.94	40.63
ENSG00000029364	19.33	19.08	25.81	29.7	43.05	17.38	20.1	26.91	18.88	24.24
ENSG00000138079	0.38	0.1	2.35	0.0	0.31	0.0	0.0	0.0	0.0	0.0
ENSG00000168003	181.21	92.32	152.25	127.92	98.08	187.39	170.11	88.2	126.79	69.55
ENSG00000138449	7.27	7.15	20.71	0.99	25.9	7.83	17.74	106.6	4.62	21.16
ENSG00000133065	11.86	14.94	11.16	26.67	39.18	14.43	13.0	8.99	12.43	22.58
ENSG00000136052	0.91	1.16	0.38	0.91	1.74	0.13	0.5	0.0	0.49	0.0
ENSG00000114544	19.14	59.33	22.33	27.51	20.58	13.4	48.19	15.96	16.58	14.74
ENSG00000149150	5.01	1.43	8.18	16.97	1.54	4.27	4.68	19.51	5.96	3.96
ENSG00000167703	10.49	9.53	9.15	3.99	10.72	15.98	16.09	5.53	8.42	9.53
ENSG00000134802	41.24	27.41	97.11	146.72	61.83	51.72	28.0	251.12	131.78	79.79
ENSG00000070214	156.88	104.35	74.12	206.33	198.09	140.99	124.33	58.02	143.56	148.29
ENSG00000129353	59.61	74.5	94.37	91.05	99.11	72.84	79.57	60.55	68.05	79.41
ENSG00000143036	0.0	0.11	0.4	0.31	1.11	0.0	0.0	0.21	0.0	0.31
ENSG00000203463	0.92	3.09	1.18	1.21	0.34	0.0	2.08	0.64	1.29	1.35
ENSG00000137968	5.08	3.87	3.25	1.32	1.15	4.37	2.45	1.15	1.36	1.02
ENSG00000162426	0.74	0.3	1.17	0.0	0.0	0.0	0.45	0.0	0.0	0.56
ENSG00000164175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0
ENSG00000158715	5.38	1.84	4.02	2.94	3.09	7.4	3.98	5.69	5.3	3.53
ENSG00000022567	2.18	46.24	36.6	4.72	13.03	3.98	62.12	4.77	3.74	9.63
ENSG00000076351	4.93	8.36	3.98	3.6	3.93	3.02	4.45	3.22	5.39	2.37
ENSG00000119457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000139508	4.04	19.36	21.51	13.7	55.42	5.27	41.85	3.61	4.18	23.02
ENSG00000142494	0.18	0.4	1.24	1.13	0.0	0.0	0.64	0.32	0.0	0.0
ENSG00000180638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211584	13.3	19.95	14.25	11.12	14.63	13.99	21.6	38.86	16.93	6.07
ENSG00000004939	0.0	1.4	0.41	0.69	0.29	0.22	1.33	0.63	0.34	0.82
ENSG00000144290	0.0	0.0	0.03	0.12	0.06	0.11	0.0	0.0	0.0	0.0
ENSG00000088836	0.45	17.73	6.01	12.25	13.07	1.31	14.43	4.31	7.01	17.43
ENSG00000163798	51.44	74.77	71.27	49.95	60.23	54.46	62.52	54.37	70.93	56.86
ENSG00000164889	41.08	23.2	54.55	51.77	42.01	62.49	40.42	41.22	52.62	34.33
ENSG00000114923	1.53	0.84	0.04	0.47	0.0	2.88	0.5	0.21	0.31	0.0
ENSG00000080493	0.0	0.13	2.53	0.0	0.47	0.2	0.88	0.18	0.46	0.52
ENSG00000188687	0.27	2.95	0.42	0.5	0.93	0.09	2.41	0.35	0.3	0.81
ENSG00000033867	18.6	22.39	19.54	26.88	74.84	27.53	27.47	21.38	14.95	23.06
ENSG00000050438	1.24	3.51	3.14	7.18	6.24	1.59	5.19	1.0	7.39	2.76
ENSG00000113073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000169241	137.49	244.48	176.33	130.54	255.33	189.72	215.62	166.55	106.56	129.0
ENSG00000163959	0.0	0.0	2.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186198	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.5	0.0	0.0
ENSG00000132517	0.39	0.6	0.2	0.28	0.99	0.77	1.86	0.38	0.15	0.35
ENSG00000185803	25.34	20.81	29.43	21.36	21.98	35.11	37.51	23.16	25.63	22.23
ENSG00000101276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83	0.91	0.49
ENSG00000100170	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000154025	0.0	1.59	0.0	1.3	0.32	0.0	1.23	0.0	0.0	0.0
ENSG00000158865	0.0	0.0	1.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148942	1.45	7.13	0.37	0.11	0.29	0.1	1.74	0.28	0.04	0.32
ENSG00000140675	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198743	7.24	10.33	9.5	7.18	10.77	7.79	12.71	10.06	6.48	6.32
ENSG00000100191	0.74	7.2	0.17	1.0	1.99	0.78	10.82	0.0	1.0	0.0
ENSG00000105641	0.72	0.77	0.55	0.24	1.36	0.17	0.01	0.16	1.01	0.95
ENSG00000138074	40.24	16.48	56.73	59.22	29.14	40.65	19.18	58.0	46.68	37.76
ENSG00000115665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.26
ENSG00000256870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000117834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.62
ENSG00000157103	0.26	1.65	0.15	0.15	0.49	1.18	4.08	0.0	0.2	0.88
ENSG00000232287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.12
ENSG00000132164	0.15	0.0	0.0	0.0	0.0	1.11	0.0	0.0	0.0	0.0
ENSG00000111181	0.0	0.83	0.0	0.0	0.0	0.0	0.22	0.0	0.07	0.0
ENSG00000010379	0.0	0.0	0.45	0.0	0.0	0.97	0.55	0.0	0.0	0.69
ENSG00000268104	0.57	0.44	0.0	0.0	0.35	0.12	0.0	0.0	0.14	0.0
ENSG00000072041	0.14	0.95	2.2	0.0	0.25	1.73	0.88	0.37	0.41	0.41
ENSG00000063127	1.51	3.61	0.42	0.0	2.22	0.0	3.15	0.0	0.61	0.0
ENSG00000197106	0.0	0.0	0.08	1.13	3.13	0.0	0.23	0.0	0.75	4.73
ENSG00000164363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000174358	0.0	0.0	0.47	0.0	0.0	0.0	0.2	4.39	0.13	0.0
ENSG00000103546	0.0	0.0	0.08	0.63	0.0	0.0	0.0	0.79	0.6	0.0
ENSG00000163817	1.24	2.26	1.21	2.04	1.02	1.32	2.15	0.52	2.63	0.75
ENSG00000142319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0
ENSG00000108576	0.09	0.57	0.03	0.0	0.0	0.31	0.37	0.15	0.23	0.35
ENSG00000165970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131389	37.5	41.75	28.09	32.3	38.42	40.56	44.74	24.37	28.88	20.34
ENSG00000011083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130821	18.04	13.88	12.4	20.49	5.45	32.91	13.56	17.12	17.22	4.37
ENSG00000196517	22.18	0.57	1.37	37.47	1.13	27.22	2.89	17.03	32.53	3.61
ENSG00000139514	49.88	19.62	33.84	53.22	77.06	54.03	23.0	36.57	51.17	39.23
ENSG00000130876	0.61	0.62	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0
ENSG00000151012	25.84	9.08	4.13	7.37	29.53	19.25	11.42	3.11	6.75	9.84
ENSG00000250033	0.45	0.53	0.3	0.0	0.92	0.3	0.27	0.39	0.11	0.16
ENSG00000164893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000013293	0.12	0.92	0.13	0.86	0.29	0.66	0.1	0.21	0.34	0.63
ENSG00000003989	4.73	6.73	22.87	8.09	9.54	6.35	9.27	7.66	2.56	3.91
ENSG00000165349	21.12	0.54	1.32	0.0	1.78	14.2	0.96	0.4	1.29	0.89
ENSG00000099960	0.0	0.0	0.91	0.0	0.0	0.0	0.0	0.19	0.0	0.0
ENSG00000103257	100.11	4.95	59.19	52.58	27.42	93.01	19.1	46.98	48.04	17.95
ENSG00000260727	3.2	14.63	10.44	0.0	1.16	4.36	0.0	9.98	3.27	2.58
ENSG00000258186	1.66	1.23	5.43	3.98	2.7	0.34	0.05	0.27	0.68	3.2
ENSG00000103064	11.74	6.26	14.12	17.13	18.5	14.7	6.52	10.71	11.12	20.38
ENSG00000103061	29.54	62.17	18.32	26.12	35.59	30.5	50.02	15.66	26.68	22.8
ENSG00000155465	10.61	16.99	27.41	21.66	30.93	18.22	22.97	1.88	9.23	34.16
ENSG00000092068	2.2	3.09	11.87	7.05	3.95	2.8	7.64	1.48	3.65	1.25
ENSG00000021488	1.06	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183023	0.05	0.04	2.35	0.0	1.85	0.36	0.0	0.07	0.07	0.22
ENSG00000227028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000118160	0.06	0.0	0.0	0.0	0.07	0.0	0.0	0.09	0.0	0.26
ENSG00000100678	8.4	0.08	0.12	5.28	1.91	5.15	0.0	8.05	26.02	1.58
ENSG00000090020	18.6	26.16	19.82	49.75	34.42	15.89	27.8	14.09	22.34	31.81
ENSG00000115616	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.25	0.0	0.0
ENSG00000066230	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0
